t, pos_x, pos_z, pos_x_ref, pos_z_ref, vel_x, vel_z, z_vel
3.870000, 0.002222, -0.473705, 0.000000, -0.480000, 0.746072, 0.055615, -0.006689
3.871000, 0.002220, -0.473698, 0.000000, -0.480000, 0.746059, 0.055624, -0.006590
3.872000, 0.002218, -0.473692, 0.000000, -0.480000, 0.746047, 0.055633, -0.006492
3.873000, 0.002216, -0.473686, 0.000000, -0.480000, 0.746036, 0.055642, -0.006394
3.874000, 0.002214, -0.473680, 0.000000, -0.480000, 0.746024, 0.055651, -0.006297
3.875000, 0.002211, -0.473673, 0.000000, -0.480000, 0.746012, 0.055659, -0.006200
3.876000, 0.002209, -0.473667, 0.000000, -0.480000, 0.746001, 0.055668, -0.006104
3.877000, 0.002207, -0.473662, 0.000000, -0.480000, 0.745990, 0.055676, -0.006008
3.878000, 0.002205, -0.473656, 0.000000, -0.480000, 0.745979, 0.055684, -0.005913
3.879000, 0.002203, -0.473650, 0.000000, -0.480000, 0.745968, 0.055692, -0.005818
3.880000, 0.002201, -0.473644, 0.000000, -0.480000, 0.745957, 0.055700, -0.005724
3.881000, 0.002199, -0.473639, 0.000000, -0.480000, 0.745946, 0.055708, -0.005630
3.882000, 0.002197, -0.473633, 0.000000, -0.480000, 0.745936, 0.055715, -0.005537
3.883000, 0.002195, -0.473628, 0.000000, -0.480000, 0.745926, 0.055722, -0.005444
3.884000, 0.002193, -0.473623, 0.000000, -0.480000, 0.745916, 0.055730, -0.005352
3.885000, 0.002191, -0.473618, 0.000000, -0.480000, 0.745906, 0.055737, -0.005261
3.886000, 0.002189, -0.473612, 0.000000, -0.480000, 0.745896, 0.055743, -0.005170
3.887000, 0.002187, -0.473607, 0.000000, -0.480000, 0.745886, 0.055750, -0.005080
3.888000, 0.002185, -0.473603, 0.000000, -0.480000, 0.745876, 0.055757, -0.004991
3.889000, 0.002183, -0.473598, 0.000000, -0.480000, 0.745867, 0.055763, -0.004902
3.890000, 0.002181, -0.473593, 0.000000, -0.480000, 0.745858, 0.055769, -0.004814
3.891000, 0.002179, -0.473588, 0.000000, -0.480000, 0.745849, 0.055775, -0.004726
3.892000, 0.002177, -0.473584, 0.000000, -0.480000, 0.745840, 0.055781, -0.004639
3.893000, 0.002175, -0.473579, 0.000000, -0.480000, 0.745831, 0.055787, -0.004553
3.894000, 0.002173, -0.473575, 0.000000, -0.480000, 0.745822, 0.055793, -0.004467
3.895000, 0.002171, -0.473570, 0.000000, -0.480000, 0.745813, 0.055798, -0.004383
3.896000, 0.002169, -0.473566, 0.000000, -0.480000, 0.745805, 0.055803, -0.004298
3.897000, 0.002167, -0.473562, 0.000000, -0.480000, 0.745797, 0.055808, -0.004215
3.898000, 0.002165, -0.473558, 0.000000, -0.480000, 0.745788, 0.055814, -0.004132
3.899000, 0.002163, -0.473554, 0.000000, -0.480000, 0.745780, 0.055818, -0.004050
3.900000, 0.002161, -0.473550, 0.000000, -0.480000, 0.745773, 0.055823, -0.003968
3.901000, 0.002159, -0.473546, 0.000000, -0.480000, 0.745765, 0.055828, -0.003888
3.902000, 0.002157, -0.473542, 0.000000, -0.480000, 0.745757, 0.055832, -0.003808
3.903000, 0.002156, -0.473539, 0.000000, -0.480000, 0.745750, 0.055837, -0.003728
3.904000, 0.002154, -0.473535, 0.000000, -0.480000, 0.745742, 0.055841, -0.003650
3.905000, 0.002152, -0.473531, 0.000000, -0.480000, 0.745735, 0.055845, -0.003572
3.906000, 0.002150, -0.473528, 0.000000, -0.480000, 0.745728, 0.055849, -0.003495
3.907000, 0.002148, -0.473525, 0.000000, -0.480000, 0.745721, 0.055853, -0.003418
3.908000, 0.002146, -0.473521, 0.000000, -0.480000, 0.745714, 0.055856, -0.003342
3.909000, 0.002145, -0.473518, 0.000000, -0.480000, 0.745707, 0.055860, -0.003267
3.910000, 0.002143, -0.473515, 0.000000, -0.480000, 0.745701, 0.055863, -0.003193
3.911000, 0.002141, -0.473512, 0.000000, -0.480000, 0.745694, 0.055866, -0.003120
3.912000, 0.002139, -0.473509, 0.000000, -0.480000, 0.745688, 0.055869, -0.003047
3.913000, 0.002137, -0.473506, 0.000000, -0.480000, 0.745681, 0.055872, -0.002975
3.914000, 0.002136, -0.473503, 0.000000, -0.480000, 0.745675, 0.055875, -0.002903
3.915000, 0.002134, -0.473500, 0.000000, -0.480000, 0.745669, 0.055878, -0.002832
3.916000, 0.002132, -0.473497, 0.000000, -0.480000, 0.745663, 0.055881, -0.002763
3.917000, 0.002130, -0.473495, 0.000000, -0.480000, 0.745657, 0.055883, -0.002693
3.918000, 0.002128, -0.473492, 0.000000, -0.480000, 0.745652, 0.055886, -0.002625
3.919000, 0.002127, -0.473489, 0.000000, -0.480000, 0.745646, 0.055888, -0.002557
3.920000, 0.002125, -0.473487, 0.000000, -0.480000, 0.745641, 0.055890, -0.002490
3.921000, 0.002123, -0.473484, 0.000000, -0.480000, 0.745635, 0.055892, -0.002424
3.922000, 0.002122, -0.473482, 0.000000, -0.480000, 0.745630, 0.055894, -0.002358
3.923000, 0.002120, -0.473480, 0.000000, -0.480000, 0.745625, 0.055896, -0.002293
3.924000, 0.002118, -0.473478, 0.000000, -0.480000, 0.745620, 0.055898, -0.002229
3.925000, 0.002116, -0.473475, 0.000000, -0.480000, 0.745615, 0.055899, -0.002166
3.926000, 0.002115, -0.473473, 0.000000, -0.480000, 0.745610, 0.055901, -0.002103
3.927000, 0.002113, -0.473471, 0.000000, -0.480000, 0.745605, 0.055902, -0.002041
3.928000, 0.002111, -0.473469, 0.000000, -0.480000, 0.745601, 0.055903, -0.001979
3.929000, 0.002110, -0.473467, 0.000000, -0.480000, 0.745596, 0.055904, -0.001919
3.930000, 0.002108, -0.473465, 0.000000, -0.480000, 0.745592, 0.055906, -0.001859
3.931000, 0.002106, -0.473464, 0.000000, -0.480000, 0.745587, 0.055906, -0.001800
3.932000, 0.002105, -0.473462, 0.000000, -0.480000, 0.745583, 0.055907, -0.001741
3.933000, 0.002103, -0.473460, 0.000000, -0.480000, 0.745579, 0.055908, -0.001683
3.934000, 0.002101, -0.473459, 0.000000, -0.480000, 0.745575, 0.055909, -0.001626
3.935000, 0.002100, -0.473457, 0.000000, -0.480000, 0.745571, 0.055909, -0.001570
3.936000, 0.002098, -0.473455, 0.000000, -0.480000, 0.745567, 0.055910, -0.001514
3.937000, 0.002096, -0.473454, 0.000000, -0.480000, 0.745563, 0.055910, -0.001459
3.938000, 0.002095, -0.473453, 0.000000, -0.480000, 0.745560, 0.055910, -0.001404
3.939000, 0.002093, -0.473451, 0.000000, -0.480000, 0.745556, 0.055910, -0.001351
3.940000, 0.002092, -0.473450, 0.000000, -0.480000, 0.745552, 0.055910, -0.001298
3.941000, 0.002090, -0.473449, 0.000000, -0.480000, 0.745549, 0.055910, -0.001245
3.942000, 0.002088, -0.473447, 0.000000, -0.480000, 0.745546, 0.055910, -0.001194
3.943000, 0.002087, -0.473446, 0.000000, -0.480000, 0.745542, 0.055910, -0.001142
3.944000, 0.002085, -0.473445, 0.000000, -0.480000, 0.745539, 0.055910, -0.001092
3.945000, 0.002084, -0.473444, 0.000000, -0.480000, 0.745536, 0.055909, -0.001042
3.946000, 0.002082, -0.473443, 0.000000, -0.480000, 0.745533, 0.055909, -0.000993
3.947000, 0.002081, -0.473442, 0.000000, -0.480000, 0.745530, 0.055908, -0.000945
3.948000, 0.002079, -0.473441, 0.000000, -0.480000, 0.745527, 0.055908, -0.000897
3.949000, 0.002077, -0.473440, 0.000000, -0.480000, 0.745525, 0.055907, -0.000850
3.950000, 0.002076, -0.473439, 0.000000, -0.480000, 0.745522, 0.055906, -0.000803
3.951000, 0.002074, -0.473439, 0.000000, -0.480000, 0.745519, 0.055905, -0.000757
3.952000, 0.002073, -0.473438, 0.000000, -0.480000, 0.745517, 0.055904, -0.000712
3.953000, 0.002071, -0.473437, 0.000000, -0.480000, 0.745514, 0.055903, -0.000667
3.954000, 0.002070, -0.473437, 0.000000, -0.480000, 0.745512, 0.055902, -0.000623
3.955000, 0.002068, -0.473436, 0.000000, -0.480000, 0.745510, 0.055901, -0.000579
3.956000, 0.002067, -0.473435, 0.000000, -0.480000, 0.745507, 0.055900, -0.000537
3.957000, 0.002065, -0.473435, 0.000000, -0.480000, 0.745505, 0.055898, -0.000494
3.958000, 0.002064, -0.473434, 0.000000, -0.480000, 0.745503, 0.055897, -0.000453
3.959000, 0.002062, -0.473434, 0.000000, -0.480000, 0.745501, 0.055895, -0.000400
3.960000, 0.002061, -0.473434, 0.000000, -0.480000, 0.745499, 0.055894, -0.000348
3.961000, 0.002059, -0.473433, 0.000000, -0.480000, 0.745497, 0.055892, -0.000297
3.962000, 0.002058, -0.473433, 0.000000, -0.480000, 0.745495, 0.055890, -0.000247
3.963000, 0.002056, -0.473433, 0.000000, -0.480000, 0.745494, 0.055888, -0.000198
3.964000, 0.002055, -0.473433, 0.000000, -0.480000, 0.745492, 0.055886, -0.000150
3.965000, 0.002053, -0.473432, 0.000000, -0.480000, 0.745491, 0.055884, -0.000102
3.966000, 0.002052, -0.473432, 0.000000, -0.480000, 0.745489, 0.055882, -0.000055
3.967000, 0.002050, -0.473432, 0.000000, -0.480000, 0.745488, 0.055880, -0.000009
3.968000, 0.002049, -0.473432, 0.000000, -0.480000, 0.745487, 0.055878, 0.000036
3.969000, 0.002047, -0.473432, 0.000000, -0.480000, 0.745485, 0.055875, 0.000080
3.970000, 0.002046, -0.473432, 0.000000, -0.480000, 0.745484, 0.055873, 0.000123
3.971000, 0.002044, -0.473432, 0.000000, -0.480000, 0.745483, 0.055870, 0.000166
3.972000, 0.002043, -0.473433, 0.000000, -0.480000, 0.745482, 0.055868, 0.000208
3.973000, 0.002041, -0.473433, 0.000000, -0.480000, 0.745481, 0.055865, 0.000249
3.974000, 0.002040, -0.473433, 0.000000, -0.480000, 0.745480, 0.055862, 0.000289
3.975000, 0.002038, -0.473431, 0.000000, -0.480000, 0.745475, 0.055864, 0.000329
3.976000, 0.002036, -0.473424, 0.000000, -0.480000, 0.745462, 0.055875, -0.005064
3.977000, 0.002034, -0.473412, 0.000000, -0.480000, 0.745441, 0.055895, -0.010378
3.978000, 0.002031, -0.473395, 0.000000, -0.480000, 0.745412, 0.055923, -0.015583
3.979000, 0.002028, -0.473374, 0.000000, -0.480000, 0.745376, 0.055960, -0.020662
3.980000, 0.002024, -0.473348, 0.000000, -0.480000, 0.745332, 0.056004, -0.025609
3.981000, 0.002021, -0.473318, 0.000000, -0.480000, 0.745281, 0.056057, -0.030421
3.982000, 0.002016, -0.473284, 0.000000, -0.480000, 0.745223, 0.056118, -0.035098
3.983000, 0.002012, -0.473245, 0.000000, -0.480000, 0.745158, 0.056186, -0.039641
3.984000, 0.002007, -0.473203, 0.000000, -0.480000, 0.745087, 0.056261, -0.044052
3.985000, 0.002001, -0.473157, 0.000000, -0.480000, 0.745009, 0.056344, -0.048332
3.986000, 0.001996, -0.473107, 0.000000, -0.480000, 0.744925, 0.056433, -0.052484
3.987000, 0.001989, -0.473053, 0.000000, -0.480000, 0.744835, 0.056529, -0.056510
3.988000, 0.001983, -0.472996, 0.000000, -0.480000, 0.744739, 0.056632, -0.060413
3.989000, 0.001977, -0.472935, 0.000000, -0.480000, 0.744637, 0.056741, -0.064195
3.990000, 0.001970, -0.472871, 0.000000, -0.480000, 0.744530, 0.056856, -0.067858
3.991000, 0.001962, -0.472804, 0.000000, -0.480000, 0.744417, 0.056976, -0.071404
3.992000, 0.001954, -0.472723, 0.000000, -0.480000, 0.744283, 0.057121, -0.074836
3.993000, 0.001944, -0.472620, 0.000000, -0.480000, 0.744111, 0.057307, -0.099474
3.994000, 0.001932, -0.472495, 0.000000, -0.480000, 0.743903, 0.057534, -0.123716
3.995000, 0.001918, -0.472348, 0.000000, -0.480000, 0.743659, 0.057801, -0.147447
3.996000, 0.001903, -0.472180, 0.000000, -0.480000, 0.743379, 0.058107, -0.170611
3.997000, 0.001886, -0.471990, 0.000000, -0.480000, 0.743065, 0.058452, -0.193187
3.998000, 0.001867, -0.471781, 0.000000, -0.480000, 0.742717, 0.058834, -0.215171
3.999000, 0.001846, -0.471551, 0.000000, -0.480000, 0.742336, 0.059253, -0.236567
4.000000, 0.001824, -0.471301, 0.000000, -0.480000, 0.741923, 0.059707, -0.257384
4.001000, 0.001801, -0.471033, 0.000000, -0.480000, 0.741478, 0.060197, -0.277635
4.002000, 0.001776, -0.470745, 0.000000, -0.480000, 0.741002, 0.060721, -0.297330
4.003000, 0.001749, -0.470440, 0.000000, -0.480000, 0.740497, 0.061278, -0.316483
4.004000, 0.001721, -0.470117, 0.000000, -0.480000, 0.739962, 0.061868, -0.335103
4.005000, 0.001692, -0.469776, 0.000000, -0.480000, 0.739399, 0.062489, -0.353203
4.006000, 0.001661, -0.469418, 0.000000, -0.480000, 0.738807, 0.063142, -0.370792
4.007000, 0.001629, -0.469044, 0.000000, -0.480000, 0.738189, 0.063825, -0.387879
4.008000, 0.001596, -0.468646, 0.000000, -0.480000, 0.737532, 0.064551, -0.404476
4.009000, 0.001560, -0.468217, 0.000000, -0.480000, 0.736824, 0.065334, -0.436766
4.010000, 0.001522, -0.467757, 0.000000, -0.480000, 0.736066, 0.066174, -0.468427
4.011000, 0.001482, -0.467268, 0.000000, -0.480000, 0.735260, 0.067068, -0.499374
4.012000, 0.001440, -0.466749, 0.000000, -0.480000, 0.734405, 0.068017, -0.529569
4.013000, 0.001396, -0.466201, 0.000000, -0.480000, 0.733503, 0.069019, -0.558995
4.014000, 0.001350, -0.465625, 0.000000, -0.480000, 0.732555, 0.070072, -0.587652
4.015000, 0.001303, -0.465021, 0.000000, -0.480000, 0.731562, 0.071177, -0.615543
4.016000, 0.001253, -0.464390, 0.000000, -0.480000, 0.730525, 0.072331, -0.642675
4.017000, 0.001202, -0.463732, 0.000000, -0.480000, 0.729446, 0.073534, -0.669058
4.018000, 0.001150, -0.463049, 0.000000, -0.480000, 0.728325, 0.074784, -0.694698
4.019000, 0.001096, -0.462341, 0.000000, -0.480000, 0.727163, 0.076080, -0.719606
4.020000, 0.001041, -0.461608, 0.000000, -0.480000, 0.725962, 0.077422, -0.743789
4.021000, 0.000985, -0.460851, 0.000000, -0.480000, 0.724723, 0.078807, -0.767255
4.022000, 0.000927, -0.460071, 0.000000, -0.480000, 0.723446, 0.080234, -0.790010
4.023000, 0.000869, -0.459269, 0.000000, -0.480000, 0.722134, 0.081703, -0.811982
4.024000, 0.000808, -0.458434, 0.000000, -0.480000, 0.720771, 0.083229, -0.832862
4.025000, 0.000746, -0.457560, 0.000000, -0.480000, 0.719343, 0.084830, -0.872831
4.026000, 0.000681, -0.456646, 0.000000, -0.480000, 0.717851, 0.086504, -0.911977
4.027000, 0.000615, -0.455692, 0.000000, -0.480000, 0.716297, 0.088249, -0.950170
4.028000, 0.000547, -0.454701, 0.000000, -0.480000, 0.714682, 0.090064, -0.987345
4.029000, 0.000477, -0.453672, 0.000000, -0.480000, 0.713008, 0.091946, -1.023470
4.030000, 0.000405, -0.452608, 0.000000, -0.480000, 0.711276, 0.093895, -1.058532
4.031000, 0.000332, -0.451508, 0.000000, -0.480000, 0.709489, 0.095907, -1.092529
4.032000, 0.000258, -0.450375, 0.000000, -0.480000, 0.707649, 0.097980, -1.125461
4.033000, 0.000182, -0.449208, 0.000000, -0.480000, 0.705757, 0.100114, -1.157334
4.034000, 0.000106, -0.448011, 0.000000, -0.480000, 0.703815, 0.102304, -1.188155
4.035000, 0.000028, -0.446782, 0.000000, -0.480000, 0.701826, 0.104549, -1.217930
4.036000, -0.000051, -0.445525, 0.000000, -0.480000, 0.699790, 0.106848, -1.246668
4.037000, -0.000130, -0.444239, 0.000000, -0.480000, 0.697711, 0.109196, -1.274378
4.038000, -0.000210, -0.442927, 0.000000, -0.480000, 0.695591, 0.111593, -1.301068
4.039000, -0.000291, -0.441589, 0.000000, -0.480000, 0.693430, 0.114036, -1.326750
4.040000, -0.000373, -0.440217, 0.000000, -0.480000, 0.691218, 0.116538, -1.351433
4.041000, -0.000456, -0.438806, 0.000000, -0.480000, 0.688943, 0.119113, -1.392699
4.042000, -0.000540, -0.437354, 0.000000, -0.480000, 0.686606, 0.121759, -1.432874
4.043000, -0.000625, -0.435864, 0.000000, -0.480000, 0.684209, 0.124474, -1.471830
4.044000, -0.000712, -0.434338, 0.000000, -0.480000, 0.681755, 0.127254, -1.509507
4.045000, -0.000799, -0.432775, 0.000000, -0.480000, 0.679246, 0.130097, -1.545876
4.046000, -0.000887, -0.431179, 0.000000, -0.480000, 0.676684, 0.133000, -1.580928
4.047000, -0.000976, -0.429550, 0.000000, -0.480000, 0.674072, 0.135961, -1.614664
4.048000, -0.001065, -0.427890, 0.000000, -0.480000, 0.671413, 0.138977, -1.647094
4.049000, -0.001154, -0.426200, 0.000000, -0.480000, 0.668709, 0.142044, -1.678228
4.050000, -0.001244, -0.424482, 0.000000, -0.480000, 0.665961, 0.145160, -1.708008
4.051000, -0.001335, -0.422736, 0.000000, -0.480000, 0.663172, 0.148323, -1.736164
4.052000, -0.001425, -0.420965, 0.000000, -0.480000, 0.660345, 0.151529, -1.763072
4.053000, -0.001516, -0.419169, -0.000000, -0.480000, 0.657482, 0.154777, -1.788747
4.054000, -0.001606, -0.417351, 0.000000, -0.480000, 0.654585, 0.158062, -1.813207
4.055000, -0.001697, -0.415512, 0.000000, -0.480000, 0.651657, 0.161383, -1.836473
4.056000, -0.001787, -0.413652, 0.000000, -0.480000, 0.648700, 0.164736, -1.858564
4.057000, -0.001877, -0.411775, 0.000000, -0.480000, 0.645717, 0.168118, -1.879504
4.058000, -0.001967, -0.409875, 0.000000, -0.480000, 0.642701, 0.171537, -1.899313
4.059000, -0.002058, -0.407949, 0.000000, -0.480000, 0.639646, 0.175000, -1.928403
4.060000, -0.002148, -0.405998, -0.000000, -0.480000, 0.636555, 0.178503, -1.956331
4.061000, -0.002238, -0.404024, 0.000000, -0.479935, 0.633429, 0.182044, -1.983029
4.062000, -0.002328, -0.402027, 0.000000, -0.479403, 0.630270, 0.185622, -2.008606
4.063000, -0.002418, -0.400003, -0.000000, -0.478854, 0.627072, 0.189244, -2.034627
4.064000, -0.002509, -0.397948, 0.000000, -0.478201, 0.623827, 0.192917, -2.065150
4.065000, -0.002599, -0.395858, 0.000000, -0.477488, 0.620531, 0.196646, -2.097848
4.066000, -0.002691, -0.393733, 0.000000, -0.476726, 0.617182, 0.200435, -2.132266
4.067000, -0.002782, -0.391571, 0.000000, -0.475927, 0.613779, 0.204283, -2.167647
4.068000, -0.002874, -0.389372, -0.000000, -0.475104, 0.610320, 0.208193, -2.203468
4.069000, -0.002966, -0.387136, 0.000000, -0.474274, 0.606806, 0.212163, -2.238953
4.070000, -0.003059, -0.384862, 0.000000, -0.473440, 0.603238, 0.216192, -2.273952
4.071000, -0.003151, -0.382554, 0.000000, -0.472613, 0.599618, 0.220277, -2.308120
4.072000, -0.003244, -0.380212, 0.000000, -0.471799, 0.595950, 0.224415, -2.341184
4.073000, -0.003337, -0.377839, 0.000000, -0.471006, 0.592236, 0.228603, -2.372902
4.074000, -0.003430, -0.375435, 0.000000, -0.470241, 0.588479, 0.232835, -2.403060
4.075000, -0.003522, -0.373004, 0.000000, -0.469510, 0.584681, 0.237110, -2.431469
4.076000, -0.003615, -0.370544, 0.000000, -0.468731, 0.580844, 0.241428, -2.461350
4.077000, -0.003707, -0.368058, -0.000000, -0.467992, 0.576971, 0.245783, -2.489321
4.078000, -0.003799, -0.365548, 0.000000, -0.467276, 0.573064, 0.250172, -2.516084
4.079000, -0.003890, -0.363016, -0.000000, -0.466598, 0.569127, 0.254592, -2.541122
4.080000, -0.003981, -0.360464, -0.000000, -0.465963, 0.565164, 0.259038, -2.564326
4.081000, -0.004071, -0.357895, 0.000000, -0.465378, 0.561179, 0.263505, -2.585484
4.082000, -0.004161, -0.355313, 0.000000, -0.464849, 0.557177, 0.267987, -2.604439
4.083000, -0.004250, -0.352719, -0.000000, -0.464382, 0.553163, 0.272480, -2.621039
4.084000, -0.004337, -0.350117, 0.000000, -0.463983, 0.549140, 0.276978, -2.635150
4.085000, -0.004424, -0.347510, 0.000000, -0.463655, 0.545115, 0.281475, -2.646652
4.086000, -0.004509, -0.344901, -0.000000, -0.463414, 0.541091, 0.285966, -2.655092
4.087000, -0.004593, -0.342294, 0.000000, -0.463255, 0.537074, 0.290446, -2.660631
4.088000, -0.004676, -0.339692, -0.000000, -0.463182, 0.533071, 0.294907, -2.663164
4.089000, -0.004757, -0.337099, -0.000000, -0.463197, 0.529085, 0.299343, -2.662661
4.090000, -0.004837, -0.334518, 0.000000, -0.463299, 0.525124, 0.303749, -2.659096
4.091000, -0.004915, -0.331953, 0.000000, -0.463489, 0.521191, 0.308119, -2.652475
4.092000, -0.004991, -0.329406, 0.000000, -0.463733, 0.517291, 0.312449, -2.643920
4.093000, -0.005066, -0.326881, 0.000000, -0.464059, 0.513428, 0.316734, -2.632457
4.094000, -0.005138, -0.324379, -0.000000, -0.464454, 0.509606, 0.320969, -2.618474
4.095000, -0.005209, -0.321904, 0.000000, -0.464919, 0.505830, 0.325151, -2.601935
4.096000, -0.005278, -0.319458, 0.000000, -0.465447, 0.502102, 0.329275, -2.582984
4.097000, -0.005344, -0.317044, 0.000000, -0.466034, 0.498427, 0.333338, -2.561738
4.098000, -0.005409, -0.314663, 0.000000, -0.466673, 0.494806, 0.337337, -2.538355
4.099000, -0.005472, -0.312316, 0.000000, -0.467358, 0.491242, 0.341269, -2.513009
4.100000, -0.005532, -0.310007, -0.000000, -0.468083, 0.487738, 0.345133, -2.485894
4.101000, -0.005591, -0.307734, 0.000000, -0.468839, 0.484295, 0.348926, -2.457219
4.102000, -0.005647, -0.305501, -0.000000, -0.469621, 0.480914, 0.352648, -2.427202
4.103000, -0.005701, -0.303306, 0.000000, -0.470419, 0.477596, 0.356299, -2.396070
4.104000, -0.005754, -0.301151, 0.000000, -0.471229, 0.474340, 0.359877, -2.364048
4.105000, -0.005804, -0.299035, -0.000000, -0.472042, 0.471148, 0.363383, -2.331359
4.106000, -0.005853, -0.296959, 0.000000, -0.472854, 0.468018, 0.366818, -2.298217
4.107000, -0.005899, -0.294921, 0.000000, -0.473659, 0.464950, 0.370183, -2.264825
4.108000, -0.005944, -0.292914, -0.000000, -0.474452, 0.461931, 0.373492, -2.231367
4.109000, -0.005988, -0.290928, 0.000000, -0.474871, 0.458947, 0.376760, -2.213482
4.110000, -0.006031, -0.288959, 0.000000, -0.475268, 0.455992, 0.379993, -2.196375
4.111000, -0.006073, -0.287003, -0.000000, -0.475572, 0.453058, 0.383200, -2.183171
4.112000, -0.006114, -0.285055, -0.000000, -0.475815, 0.450141, 0.386387, -2.172570
4.113000, -0.006154, -0.283113, -0.000000, -0.476004, 0.447235, 0.389559, -2.164246
4.114000, -0.006195, -0.281175, 0.000000, -0.476155, 0.444338, 0.392718, -2.157626
4.115000, -0.006234, -0.279239, 0.000000, -0.476276, 0.441447, 0.395868, -2.152263
4.116000, -0.006273, -0.277304, 0.000000, -0.476378, 0.438561, 0.399010, -2.147727
4.117000, -0.006311, -0.275370, 0.000000, -0.476470, 0.435680, 0.402145, -2.143643
4.118000, -0.006349, -0.273436, -0.000000, -0.476559, 0.432803, 0.405273, -2.139676
4.119000, -0.006385, -0.271504, 0.000000, -0.476652, 0.429930, 0.408393, -2.135537
4.120000, -0.006422, -0.269573, 0.000000, -0.476754, 0.427063, 0.411505, -2.130978
4.121000, -0.006457, -0.267645, 0.000000, -0.476870, 0.424203, 0.414607, -2.125789
4.122000, -0.006492, -0.265720, 0.000000, -0.477003, 0.421352, 0.417697, -2.119796
4.123000, -0.006526, -0.263800, 0.000000, -0.477157, 0.418511, 0.420774, -2.112860
4.124000, -0.006559, -0.261889, 0.000000, -0.477334, 0.415685, 0.423832, -2.104873
4.125000, -0.006591, -0.259989, 0.000000, -0.477631, 0.412880, 0.426865, -2.091347
4.126000, -0.006622, -0.258104, 0.000000, -0.477956, 0.410100, 0.429870, -2.076463
4.127000, -0.006652, -0.256236, 0.000000, -0.478328, 0.407347, 0.432842, -2.059247
4.128000, -0.006681, -0.254387, 0.000000, -0.478735, 0.404626, 0.435779, -2.040212
4.129000, -0.006708, -0.252558, -0.000000, -0.479175, 0.401938, 0.438678, -2.019458
4.130000, -0.006735, -0.250752, 0.000000, -0.479638, 0.399285, 0.441537, -1.997344
4.131000, -0.006760, -0.248966, 0.000000, -0.480000, 0.396666, 0.444358, -1.974871
4.132000, -0.006784, -0.247202, -0.000000, -0.480000, 0.394080, 0.447141, -1.952846
4.133000, -0.006807, -0.245455, 0.000000, -0.480000, 0.391523, 0.449891, -1.931708
4.134000, -0.006830, -0.243723, -0.000000, -0.480000, 0.388989, 0.452614, -1.913507
4.135000, -0.006851, -0.242002, 0.000000, -0.480000, 0.386476, 0.455314, -1.897698
4.136000, -0.006872, -0.240292, -0.000000, -0.480000, 0.383981, 0.457992, -1.883010
4.137000, -0.006892, -0.238593, -0.000000, -0.480000, 0.381505, 0.460648, -1.868756
4.138000, -0.006912, -0.236905, 0.000000, -0.480000, 0.379047, 0.463282, -1.854566
4.139000, -0.006931, -0.235228, 0.000000, -0.480000, 0.376608, 0.465895, -1.840251
4.140000, -0.006949, -0.233563, -0.000000, -0.480000, 0.374189, 0.468485, -1.825711
4.141000, -0.006964, -0.231974, 0.000000, -0.480000, 0.371882, 0.470954, -1.810904
4.142000, -0.006975, -0.230526, 0.000000, -0.480000, 0.369779, 0.473204, -1.667206
4.143000, -0.006981, -0.229218, -0.000000, -0.480000, 0.367877, 0.475239, -1.524576
4.144000, -0.006984, -0.228045, 0.000000, -0.480000, 0.366171, 0.477064, -1.384262
4.145000, -0.006984, -0.227005, 0.000000, -0.480000, 0.364655, 0.478686, -1.246912
4.146000, -0.006980, -0.226094, 0.000000, -0.480000, 0.363323, 0.480112, -1.112843
4.147000, -0.006974, -0.225307, 0.000000, -0.480000, 0.362170, 0.481346, -0.982122
4.148000, -0.006965, -0.224641, 0.000000, -0.480000, 0.361191, 0.482396, -0.854513
4.149000, -0.006953, -0.224091, 0.000000, -0.480000, 0.360378, 0.483267, -0.730363
4.150000, -0.006940, -0.223655, 0.000000, -0.480000, 0.359727, 0.483967, -0.609635
4.151000, -0.006924, -0.223327, 0.000000, -0.480000, 0.359232, 0.484500, -0.492274
4.152000, -0.006906, -0.223105, 0.000000, -0.480000, 0.358888, 0.484873, -0.378217
4.153000, -0.006887, -0.222985, 0.000000, -0.480000, 0.358689, 0.485091, -0.267395
4.154000, -0.006866, -0.222963, 0.000000, -0.480000, 0.358631, 0.485159, -0.159741
4.155000, -0.006843, -0.223036, 0.000000, -0.480000, 0.358709, 0.485084, -0.055188
4.156000, -0.006818, -0.223201, 0.000000, -0.480000, 0.358919, 0.484868, 0.046332
4.157000, -0.006792, -0.223454, 0.000000, -0.480000, 0.359256, 0.484518, 0.144884
4.158000, -0.006764, -0.223793, 0.000000, -0.480000, 0.359717, 0.484037, 0.240529
4.159000, -0.006735, -0.224215, 0.000000, -0.480000, 0.360296, 0.483429, 0.333331
4.160000, -0.006705, -0.224717, 0.000000, -0.480000, 0.360991, 0.482700, 0.423348
4.161000, -0.006673, -0.225295, 0.000000, -0.480000, 0.361798, 0.481852, 0.510638
4.162000, -0.006640, -0.225948, 0.000000, -0.480000, 0.362713, 0.480891, 0.595258
4.163000, -0.006605, -0.226673, 0.000000, -0.480000, 0.363732, 0.479818, 0.677261
4.164000, -0.006569, -0.227467, 0.000000, -0.480000, 0.364853, 0.478639, 0.756701
4.165000, -0.006532, -0.228327, 0.000000, -0.480000, 0.366070, 0.477357, 0.833396
